id_presa,nombre_cuenca,nombre_presa,recomendacion,points_recomendacion,vulnerabilidad_actual,vulnerabilidad_futura,long,lat
175,Río Alto Atoyac,San José Atlanga,No aplica,0,Alta,Alta,-98.20119444416821,19.556055555019896
175,Río Alto Atoyac,San José Atlanga,No aplica,0,Alta,Alta,-98.20119444416821,19.556055555019896
8,Río Cutzamala,Agostitlán,No aplica,0,Media,Media,-100.60880555563187,19.579638888923625
8,Río Cutzamala,Agostitlán,No aplica,0,Media,Media,-100.60880555563187,19.579638888923625
8,Río Cutzamala,Agostitlán,Crear incentivos para que los gobiernos estatales y locales y el sector privado inviertan en mantenimiento y mejoren la eficiencia y el rendimiento de la infraestructura de distribución y uso del agua,1,Media,Media,-100.60880555563187,19.579638888923625
8,Río Cutzamala,Agostitlán,Realizar mantenimiento operativo y estructural de las presas de manera periódica,1,Media,Media,-100.60880555563187,19.579638888923625
8,Río Cutzamala,Agostitlán,Incrementar la superficie de áreas de vegetación en la cuenca de aporte registradas en el programa de Pago por Servicios Ambientales,1,Media,Media,-100.60880555563187,19.579638888923625
8,Río Cutzamala,Agostitlán,No aplica,0,Media,Media,-100.60880555563187,19.579638888923625
8,Río Cutzamala,Agostitlán,Promover la conservación de la vegetación natural cuenca arriba y cuenca abajo del embalse,1,Media,Media,-100.60880555563187,19.579638888923625
8,Río Cutzamala,Agostitlán,Promover la conservación natural identificando zonas de conservación que puedan ser Áreas Naturales Protegida,1,Media,Media,-100.60880555563187,19.579638888923625
8,Río Cutzamala,Agostitlán,Promover el manejo de recursos hidráulicos integrados,1,Media,Media,-100.60880555563187,19.579638888923625
8,Río Cutzamala,Agostitlán,Identificar o conformar grupos de trabajo como los Comités o Consejos de Cuenca para la gestión ante los eventos de sequía,1,Media,Media,-100.60880555563187,19.579638888923625
8,Río Cutzamala,Agostitlán,Fomentar la colaboración intermunicipal para la conservación de las partes altas de la cuenca,1,Media,Media,-100.60880555563187,19.579638888923625
8,Río Cutzamala,Agostitlán,"Implementar medidas de captación y conservación del agua para disminuir la vulnerabilidad del sector agrícola, tanto para las áreas de temporal como para los distritos de riego",1,Media,Media,-100.60880555563187,19.579638888923625
8,Río Cutzamala,Agostitlán,"Desarrollar programas de acción ante una disminución drástica del agua almacenada en la presa por eventos climáticos severos, de tal forma que se establezcan sistemas de comunicación, planes de recuperación económica, ambiental y social",1,Media,Media,-100.60880555563187,19.579638888923625
8,Río Cutzamala,Agostitlán,No aplica,0,Media,Media,-100.60880555563187,19.579638888923625
8,Río Cutzamala,Agostitlán,No aplica,0,Media,Media,-100.60880555563187,19.579638888923625
162,Río Cutzamala,Pucuato,No aplica,0,Media,Media,-100.68419444391844,19.62152777738504
162,Río Cutzamala,Pucuato,No aplica,0,Media,Media,-100.68419444391844,19.62152777738504
162,Río Cutzamala,Pucuato,Crear incentivos para que los gobiernos estatales y locales y el sector privado inviertan en mantenimiento y mejoren la eficiencia y el rendimiento de la infraestructura de distribución y uso del agua,1,Media,Media,-100.68419444391844,19.62152777738504
162,Río Cutzamala,Pucuato,Realizar mantenimiento operativo y estructural de las presas de manera periódica,1,Media,Media,-100.68419444391844,19.62152777738504
162,Río Cutzamala,Pucuato,Incrementar la superficie de áreas de vegetación en la cuenca de aporte registradas en el programa de Pago por Servicios Ambientales,1,Media,Media,-100.68419444391844,19.62152777738504
162,Río Cutzamala,Pucuato,No aplica,0,Media,Media,-100.68419444391844,19.62152777738504
162,Río Cutzamala,Pucuato,Promover la conservación de la vegetación natural cuenca arriba y cuenca abajo del embalse,1,Media,Media,-100.68419444391844,19.62152777738504
162,Río Cutzamala,Pucuato,Promover la conservación natural identificando zonas de conservación que puedan ser Áreas Naturales Protegida,1,Media,Media,-100.68419444391844,19.62152777738504
162,Río Cutzamala,Pucuato,Promover el manejo de recursos hidráulicos integrados,1,Media,Media,-100.68419444391844,19.62152777738504
162,Río Cutzamala,Pucuato,Identificar o conformar grupos de trabajo como los Comités o Consejos de Cuenca para la gestión ante los eventos de sequía,1,Media,Media,-100.68419444391844,19.62152777738504
162,Río Cutzamala,Pucuato,Fomentar la colaboración intermunicipal para la conservación de las partes altas de la cuenca,1,Media,Media,-100.68419444391844,19.62152777738504
162,Río Cutzamala,Pucuato,"Implementar medidas de captación y conservación del agua para disminuir la vulnerabilidad del sector agrícola, tanto para las áreas de temporal como para los distritos de riego",1,Media,Media,-100.68419444391844,19.62152777738504
162,Río Cutzamala,Pucuato,"Desarrollar programas de acción ante una disminución drástica del agua almacenada en la presa por eventos climáticos severos, de tal forma que se establezcan sistemas de comunicación, planes de recuperación económica, ambiental y social",1,Media,Media,-100.68419444391844,19.62152777738504
162,Río Cutzamala,Pucuato,No aplica,0,Media,Media,-100.68419444391844,19.62152777738504
162,Río Cutzamala,Pucuato,No aplica,0,Media,Media,-100.68419444391844,19.62152777738504
170,Río Cutzamala,Sabaneta,No aplica,0,Media,Media,-100.66905555516968,19.622888888711316
170,Río Cutzamala,Sabaneta,No aplica,0,Media,Media,-100.66905555516968,19.622888888711316
170,Río Cutzamala,Sabaneta,Crear incentivos para que los gobiernos estatales y locales y el sector privado inviertan en mantenimiento y mejoren la eficiencia y el rendimiento de la infraestructura de distribución y uso del agua,1,Media,Media,-100.66905555516968,19.622888888711316
170,Río Cutzamala,Sabaneta,Realizar mantenimiento operativo y estructural de las presas de manera periódica,1,Media,Media,-100.66905555516968,19.622888888711316
170,Río Cutzamala,Sabaneta,Incrementar la superficie de áreas de vegetación en la cuenca de aporte registradas en el programa de Pago por Servicios Ambientales,1,Media,Media,-100.66905555516968,19.622888888711316
170,Río Cutzamala,Sabaneta,No aplica,0,Media,Media,-100.66905555516968,19.622888888711316
170,Río Cutzamala,Sabaneta,Promover la conservación de la vegetación natural cuenca arriba y cuenca abajo del embalse,1,Media,Media,-100.66905555516968,19.622888888711316
170,Río Cutzamala,Sabaneta,Promover la conservación natural identificando zonas de conservación que puedan ser Áreas Naturales Protegida,1,Media,Media,-100.66905555516968,19.622888888711316
170,Río Cutzamala,Sabaneta,Promover el manejo de recursos hidráulicos integrados,1,Media,Media,-100.66905555516968,19.622888888711316
170,Río Cutzamala,Sabaneta,Identificar o conformar grupos de trabajo como los Comités o Consejos de Cuenca para la gestión ante los eventos de sequía,1,Media,Media,-100.66905555516968,19.622888888711316
170,Río Cutzamala,Sabaneta,Fomentar la colaboración intermunicipal para la conservación de las partes altas de la cuenca,1,Media,Media,-100.66905555516968,19.622888888711316
170,Río Cutzamala,Sabaneta,"Implementar medidas de captación y conservación del agua para disminuir la vulnerabilidad del sector agrícola, tanto para las áreas de temporal como para los distritos de riego",1,Media,Media,-100.66905555516968,19.622888888711316
170,Río Cutzamala,Sabaneta,"Desarrollar programas de acción ante una disminución drástica del agua almacenada en la presa por eventos climáticos severos, de tal forma que se establezcan sistemas de comunicación, planes de recuperación económica, ambiental y social",1,Media,Media,-100.66905555516968,19.622888888711316
170,Río Cutzamala,Sabaneta,No aplica,0,Media,Media,-100.66905555516968,19.622888888711316
170,Río Cutzamala,Sabaneta,No aplica,0,Media,Media,-100.66905555516968,19.622888888711316
25,Lago de Cuitzeo,Coíntzio,No aplica,0,Media,Alta,-101.2589999994504,19.630138888498948
25,Lago de Cuitzeo,Coíntzio,No aplica,0,Media,Alta,-101.2589999994504,19.630138888498948
25,Lago de Cuitzeo,Coíntzio,No aplica,0,Media,Alta,-101.2589999994504,19.630138888498948
25,Lago de Cuitzeo,Coíntzio,No aplica,0,Media,Alta,-101.2589999994504,19.630138888498948
25,Lago de Cuitzeo,Coíntzio,Incrementar la superficie de áreas de vegetación en la cuenca de aporte registradas en el programa de Pago por Servicios Ambientales,1,Media,Alta,-101.2589999994504,19.630138888498948
25,Lago de Cuitzeo,Coíntzio,No aplica,0,Media,Alta,-101.2589999994504,19.630138888498948
25,Lago de Cuitzeo,Coíntzio,Promover la conservación de la vegetación natural cuenca arriba y cuenca abajo del embalse,1,Media,Alta,-101.2589999994504,19.630138888498948
25,Lago de Cuitzeo,Coíntzio,Promover la conservación natural identificando zonas de conservación que puedan ser Áreas Naturales Protegida,1,Media,Alta,-101.2589999994504,19.630138888498948
25,Lago de Cuitzeo,Coíntzio,Promover el manejo de recursos hidráulicos integrados,1,Media,Alta,-101.2589999994504,19.630138888498948
25,Lago de Cuitzeo,Coíntzio,Identificar o conformar grupos de trabajo como los Comités o Consejos de Cuenca para la gestión ante los eventos de sequía,1,Media,Alta,-101.2589999994504,19.630138888498948
25,Lago de Cuitzeo,Coíntzio,Fomentar la colaboración intermunicipal para la conservación de las partes altas de la cuenca,1,Media,Alta,-101.2589999994504,19.630138888498948
25,Lago de Cuitzeo,Coíntzio,"Implementar medidas de captación y conservación del agua para disminuir la vulnerabilidad del sector agrícola, tanto para las áreas de temporal como para los distritos de riego",1,Media,Alta,-101.2589999994504,19.630138888498948
25,Lago de Cuitzeo,Coíntzio,"Desarrollar programas de acción ante una disminución drástica del agua almacenada en la presa por eventos climáticos severos, de tal forma que se establezcan sistemas de comunicación, planes de recuperación económica, ambiental y social",1,Media,Alta,-101.2589999994504,19.630138888498948
25,Lago de Cuitzeo,Coíntzio,Incrementar el número de estaciones climáticas e hidrométricas para incentivar el monitoreo de variables climáticas,1,Media,Alta,-101.2589999994504,19.630138888498948
25,Lago de Cuitzeo,Coíntzio,Dar mantenimiento a las estaciones climáticas e hidrométricas para mejorar la calidad de los datos disponibles,1,Media,Alta,-101.2589999994504,19.630138888498948
185,Río Cuautitlán,Sierra de Guadalupe,"Incluir en el Atlas de Riesgo Municipal donde se localiza el embalse, el análisis de riesgo asociado a sequía para las presas",1,Alta,Muy Alta,-99.25210000001493,19.63611666685074
185,Río Cuautitlán,Sierra de Guadalupe,Promover sistemas de alerta temprana ante la posible presencia de sequías que pongan en riesgo el agua almacenada en el embalse.,1,Alta,Muy Alta,-99.25210000001493,19.63611666685074
185,Río Cuautitlán,Sierra de Guadalupe,Crear incentivos para que los gobiernos estatales y locales y el sector privado inviertan en mantenimiento y mejoren la eficiencia y el rendimiento de la infraestructura de distribución y uso del agua,1,Alta,Muy Alta,-99.25210000001493,19.63611666685074
185,Río Cuautitlán,Sierra de Guadalupe,Realizar mantenimiento operativo y estructural de las presas de manera periódica,1,Alta,Muy Alta,-99.25210000001493,19.63611666685074
185,Río Cuautitlán,Sierra de Guadalupe,Incrementar la superficie de áreas de vegetación en la cuenca de aporte registradas en el programa de Pago por Servicios Ambientales,1,Alta,Muy Alta,-99.25210000001493,19.63611666685074
185,Río Cuautitlán,Sierra de Guadalupe,No aplica,0,Alta,Muy Alta,-99.25210000001493,19.63611666685074
185,Río Cuautitlán,Sierra de Guadalupe,Promover la conservación de la vegetación natural cuenca arriba y cuenca abajo del embalse,1,Alta,Muy Alta,-99.25210000001493,19.63611666685074
185,Río Cuautitlán,Sierra de Guadalupe,Promover la conservación natural identificando zonas de conservación que puedan ser Áreas Naturales Protegida,1,Alta,Muy Alta,-99.25210000001493,19.63611666685074
185,Río Cuautitlán,Sierra de Guadalupe,No aplica,0,Alta,Muy Alta,-99.25210000001493,19.63611666685074
185,Río Cuautitlán,Sierra de Guadalupe,No aplica,0,Alta,Muy Alta,-99.25210000001493,19.63611666685074
185,Río Cuautitlán,Sierra de Guadalupe,No aplica,0,Alta,Muy Alta,-99.25210000001493,19.63611666685074
185,Río Cuautitlán,Sierra de Guadalupe,No aplica,0,Alta,Muy Alta,-99.25210000001493,19.63611666685074
185,Río Cuautitlán,Sierra de Guadalupe,No aplica,0,Alta,Muy Alta,-99.25210000001493,19.63611666685074
185,Río Cuautitlán,Sierra de Guadalupe,No aplica,0,Alta,Muy Alta,-99.25210000001493,19.63611666685074
185,Río Cuautitlán,Sierra de Guadalupe,No aplica,0,Alta,Muy Alta,-99.25210000001493,19.63611666685074
172,Río Jaltepec,San Andrés Tepetitlán,No aplica,0,Alta,Muy Alta,-99.96122222142833,19.660769443954734
172,Río Jaltepec,San Andrés Tepetitlán,No aplica,0,Alta,Muy Alta,-99.96122222142833,19.660769443954734
172,Río Jaltepec,San Andrés Tepetitlán,Crear incentivos para que los gobiernos estatales y locales y el sector privado inviertan en mantenimiento y mejoren la eficiencia y el rendimiento de la infraestructura de distribución y uso del agua,1,Alta,Muy Alta,-99.96122222142833,19.660769443954734
172,Río Jaltepec,San Andrés Tepetitlán,Realizar mantenimiento operativo y estructural de las presas de manera periódica,1,Alta,Muy Alta,-99.96122222142833,19.660769443954734
172,Río Jaltepec,San Andrés Tepetitlán,Incrementar la superficie de áreas de vegetación en la cuenca de aporte registradas en el programa de Pago por Servicios Ambientales,1,Alta,Muy Alta,-99.96122222142833,19.660769443954734
172,Río Jaltepec,San Andrés Tepetitlán,Promover el programa de Pago por Servicios Ambientales difundiendo los beneficios ambientales y sociales que se establecen en los lineamientos del programa,1,Alta,Muy Alta,-99.96122222142833,19.660769443954734
172,Río Jaltepec,San Andrés Tepetitlán,Promover la conservación de la vegetación natural cuenca arriba y cuenca abajo del embalse,1,Alta,Muy Alta,-99.96122222142833,19.660769443954734
172,Río Jaltepec,San Andrés Tepetitlán,Promover la conservación natural identificando zonas de conservación que puedan ser Áreas Naturales Protegida,1,Alta,Muy Alta,-99.96122222142833,19.660769443954734
172,Río Jaltepec,San Andrés Tepetitlán,Promover el manejo de recursos hidráulicos integrados,1,Alta,Muy Alta,-99.96122222142833,19.660769443954734
172,Río Jaltepec,San Andrés Tepetitlán,Identificar o conformar grupos de trabajo como los Comités o Consejos de Cuenca para la gestión ante los eventos de sequía,1,Alta,Muy Alta,-99.96122222142833,19.660769443954734
172,Río Jaltepec,San Andrés Tepetitlán,Fomentar la colaboración intermunicipal para la conservación de las partes altas de la cuenca,1,Alta,Muy Alta,-99.96122222142833,19.660769443954734
172,Río Jaltepec,San Andrés Tepetitlán,"Implementar medidas de captación y conservación del agua para disminuir la vulnerabilidad del sector agrícola, tanto para las áreas de temporal como para los distritos de riego",1,Alta,Muy Alta,-99.96122222142833,19.660769443954734
172,Río Jaltepec,San Andrés Tepetitlán,"Desarrollar programas de acción ante una disminución drástica del agua almacenada en la presa por eventos climáticos severos, de tal forma que se establezcan sistemas de comunicación, planes de recuperación económica, ambiental y social",1,Alta,Muy Alta,-99.96122222142833,19.660769443954734
172,Río Jaltepec,San Andrés Tepetitlán,Incrementar el número de estaciones climáticas e hidrométricas para incentivar el monitoreo de variables climáticas,1,Alta,Muy Alta,-99.96122222142833,19.660769443954734
172,Río Jaltepec,San Andrés Tepetitlán,Dar mantenimiento a las estaciones climáticas e hidrométricas para mejorar la calidad de los datos disponibles,1,Alta,Muy Alta,-99.96122222142833,19.660769443954734
103,Río Cuautitlán,La Concepción,"Incluir en el Atlas de Riesgo Municipal donde se localiza el embalse, el análisis de riesgo asociado a sequía para las presas",1,Muy Alta,Muy Alta,-99.30431944398714,19.6948749995816
103,Río Cuautitlán,La Concepción,Promover sistemas de alerta temprana ante la posible presencia de sequías que pongan en riesgo el agua almacenada en el embalse.,1,Muy Alta,Muy Alta,-99.30431944398714,19.6948749995816
103,Río Cuautitlán,La Concepción,No aplica,0,Muy Alta,Muy Alta,-99.30431944398714,19.6948749995816
103,Río Cuautitlán,La Concepción,No aplica,0,Muy Alta,Muy Alta,-99.30431944398714,19.6948749995816
103,Río Cuautitlán,La Concepción,Incrementar la superficie de áreas de vegetación en la cuenca de aporte registradas en el programa de Pago por Servicios Ambientales,1,Muy Alta,Muy Alta,-99.30431944398714,19.6948749995816
103,Río Cuautitlán,La Concepción,Promover el programa de Pago por Servicios Ambientales difundiendo los beneficios ambientales y sociales que se establecen en los lineamientos del programa,1,Muy Alta,Muy Alta,-99.30431944398714,19.6948749995816
103,Río Cuautitlán,La Concepción,Promover la conservación de la vegetación natural cuenca arriba y cuenca abajo del embalse,1,Muy Alta,Muy Alta,-99.30431944398714,19.6948749995816
103,Río Cuautitlán,La Concepción,Promover la conservación natural identificando zonas de conservación que puedan ser Áreas Naturales Protegida,1,Muy Alta,Muy Alta,-99.30431944398714,19.6948749995816
103,Río Cuautitlán,La Concepción,No aplica,0,Muy Alta,Muy Alta,-99.30431944398714,19.6948749995816
103,Río Cuautitlán,La Concepción,No aplica,0,Muy Alta,Muy Alta,-99.30431944398714,19.6948749995816
103,Río Cuautitlán,La Concepción,No aplica,0,Muy Alta,Muy Alta,-99.30431944398714,19.6948749995816
103,Río Cuautitlán,La Concepción,No aplica,0,Muy Alta,Muy Alta,-99.30431944398714,19.6948749995816
103,Río Cuautitlán,La Concepción,No aplica,0,Muy Alta,Muy Alta,-99.30431944398714,19.6948749995816
103,Río Cuautitlán,La Concepción,No aplica,0,Muy Alta,Muy Alta,-99.30431944398714,19.6948749995816
103,Río Cuautitlán,La Concepción,No aplica,0,Muy Alta,Muy Alta,-99.30431944398714,19.6948749995816
194,Río Lerma 3,Tercer Mundo,"Incluir en el Atlas de Riesgo Municipal donde se localiza el embalse, el análisis de riesgo asociado a sequía para las presas",1,Muy Alta,Muy Alta,-100.29913888834898,19.766444443756143
194,Río Lerma 3,Tercer Mundo,Promover sistemas de alerta temprana ante la posible presencia de sequías que pongan en riesgo el agua almacenada en el embalse.,1,Muy Alta,Muy Alta,-100.29913888834898,19.766444443756143
194,Río Lerma 3,Tercer Mundo,Crear incentivos para que los gobiernos estatales y locales y el sector privado inviertan en mantenimiento y mejoren la eficiencia y el rendimiento de la infraestructura de distribución y uso del agua,1,Muy Alta,Muy Alta,-100.29913888834898,19.766444443756143
194,Río Lerma 3,Tercer Mundo,Realizar mantenimiento operativo y estructural de las presas de manera periódica,1,Muy Alta,Muy Alta,-100.29913888834898,19.766444443756143
194,Río Lerma 3,Tercer Mundo,Incrementar la superficie de áreas de vegetación en la cuenca de aporte registradas en el programa de Pago por Servicios Ambientales,1,Muy Alta,Muy Alta,-100.29913888834898,19.766444443756143
194,Río Lerma 3,Tercer Mundo,No aplica,0,Muy Alta,Muy Alta,-100.29913888834898,19.766444443756143
194,Río Lerma 3,Tercer Mundo,Promover la conservación de la vegetación natural cuenca arriba y cuenca abajo del embalse,1,Muy Alta,Muy Alta,-100.29913888834898,19.766444443756143
194,Río Lerma 3,Tercer Mundo,No aplica,0,Muy Alta,Muy Alta,-100.29913888834898,19.766444443756143
194,Río Lerma 3,Tercer Mundo,Promover el manejo de recursos hidráulicos integrados,1,Muy Alta,Muy Alta,-100.29913888834898,19.766444443756143
194,Río Lerma 3,Tercer Mundo,Identificar o conformar grupos de trabajo como los Comités o Consejos de Cuenca para la gestión ante los eventos de sequía,1,Muy Alta,Muy Alta,-100.29913888834898,19.766444443756143
194,Río Lerma 3,Tercer Mundo,Fomentar la colaboración intermunicipal para la conservación de las partes altas de la cuenca,1,Muy Alta,Muy Alta,-100.29913888834898,19.766444443756143
194,Río Lerma 3,Tercer Mundo,"Implementar medidas de captación y conservación del agua para disminuir la vulnerabilidad del sector agrícola, tanto para las áreas de temporal como para los distritos de riego",1,Muy Alta,Muy Alta,-100.29913888834898,19.766444443756143
194,Río Lerma 3,Tercer Mundo,"Desarrollar programas de acción ante una disminución drástica del agua almacenada en la presa por eventos climáticos severos, de tal forma que se establezcan sistemas de comunicación, planes de recuperación económica, ambiental y social",1,Muy Alta,Muy Alta,-100.29913888834898,19.766444443756143
194,Río Lerma 3,Tercer Mundo,Incrementar el número de estaciones climáticas e hidrométricas para incentivar el monitoreo de variables climáticas,1,Muy Alta,Muy Alta,-100.29913888834898,19.766444443756143
194,Río Lerma 3,Tercer Mundo,Dar mantenimiento a las estaciones climáticas e hidrométricas para mejorar la calidad de los datos disponibles,1,Muy Alta,Muy Alta,-100.29913888834898,19.766444443756143
58,Río Lerma 2,Francisco José Trinidad Fabela,"Incluir en el Atlas de Riesgo Municipal donde se localiza el embalse, el análisis de riesgo asociado a sequía para las presas",1,Alta,Alta,-99.79027777749741,19.82777777742257
58,Río Lerma 2,Francisco José Trinidad Fabela,Promover sistemas de alerta temprana ante la posible presencia de sequías que pongan en riesgo el agua almacenada en el embalse.,1,Alta,Alta,-99.79027777749741,19.82777777742257
58,Río Lerma 2,Francisco José Trinidad Fabela,No aplica,0,Alta,Alta,-99.79027777749741,19.82777777742257
58,Río Lerma 2,Francisco José Trinidad Fabela,No aplica,0,Alta,Alta,-99.79027777749741,19.82777777742257
58,Río Lerma 2,Francisco José Trinidad Fabela,Incrementar la superficie de áreas de vegetación en la cuenca de aporte registradas en el programa de Pago por Servicios Ambientales,1,Alta,Alta,-99.79027777749741,19.82777777742257
58,Río Lerma 2,Francisco José Trinidad Fabela,Promover el programa de Pago por Servicios Ambientales difundiendo los beneficios ambientales y sociales que se establecen en los lineamientos del programa,1,Alta,Alta,-99.79027777749741,19.82777777742257
58,Río Lerma 2,Francisco José Trinidad Fabela,Promover la conservación de la vegetación natural cuenca arriba y cuenca abajo del embalse,1,Alta,Alta,-99.79027777749741,19.82777777742257
58,Río Lerma 2,Francisco José Trinidad Fabela,Promover la conservación natural identificando zonas de conservación que puedan ser Áreas Naturales Protegida,1,Alta,Alta,-99.79027777749741,19.82777777742257
58,Río Lerma 2,Francisco José Trinidad Fabela,Promover el manejo de recursos hidráulicos integrados,1,Alta,Alta,-99.79027777749741,19.82777777742257
58,Río Lerma 2,Francisco José Trinidad Fabela,Identificar o conformar grupos de trabajo como los Comités o Consejos de Cuenca para la gestión ante los eventos de sequía,1,Alta,Alta,-99.79027777749741,19.82777777742257
58,Río Lerma 2,Francisco José Trinidad Fabela,Fomentar la colaboración intermunicipal para la conservación de las partes altas de la cuenca,1,Alta,Alta,-99.79027777749741,19.82777777742257
58,Río Lerma 2,Francisco José Trinidad Fabela,"Implementar medidas de captación y conservación del agua para disminuir la vulnerabilidad del sector agrícola, tanto para las áreas de temporal como para los distritos de riego",1,Alta,Alta,-99.79027777749741,19.82777777742257
58,Río Lerma 2,Francisco José Trinidad Fabela,"Desarrollar programas de acción ante una disminución drástica del agua almacenada en la presa por eventos climáticos severos, de tal forma que se establezcan sistemas de comunicación, planes de recuperación económica, ambiental y social",1,Alta,Alta,-99.79027777749741,19.82777777742257
58,Río Lerma 2,Francisco José Trinidad Fabela,No aplica,0,Alta,Alta,-99.79027777749741,19.82777777742257
58,Río Lerma 2,Francisco José Trinidad Fabela,No aplica,0,Alta,Alta,-99.79027777749741,19.82777777742257
177,Río Tepalcatepec,San Juanico,"Incluir en el Atlas de Riesgo Municipal donde se localiza el embalse, el análisis de riesgo asociado a sequía para las presas",1,Alta,Alta,-102.64116666620862,19.831611110664255
177,Río Tepalcatepec,San Juanico,Promover sistemas de alerta temprana ante la posible presencia de sequías que pongan en riesgo el agua almacenada en el embalse.,1,Alta,Alta,-102.64116666620862,19.831611110664255
177,Río Tepalcatepec,San Juanico,Crear incentivos para que los gobiernos estatales y locales y el sector privado inviertan en mantenimiento y mejoren la eficiencia y el rendimiento de la infraestructura de distribución y uso del agua,1,Alta,Alta,-102.64116666620862,19.831611110664255
177,Río Tepalcatepec,San Juanico,Realizar mantenimiento operativo y estructural de las presas de manera periódica,1,Alta,Alta,-102.64116666620862,19.831611110664255
177,Río Tepalcatepec,San Juanico,Incrementar la superficie de áreas de vegetación en la cuenca de aporte registradas en el programa de Pago por Servicios Ambientales,1,Alta,Alta,-102.64116666620862,19.831611110664255
177,Río Tepalcatepec,San Juanico,Promover el programa de Pago por Servicios Ambientales difundiendo los beneficios ambientales y sociales que se establecen en los lineamientos del programa,1,Alta,Alta,-102.64116666620862,19.831611110664255
177,Río Tepalcatepec,San Juanico,Promover la conservación de la vegetación natural cuenca arriba y cuenca abajo del embalse,1,Alta,Alta,-102.64116666620862,19.831611110664255
177,Río Tepalcatepec,San Juanico,Promover la conservación natural identificando zonas de conservación que puedan ser Áreas Naturales Protegida,1,Alta,Alta,-102.64116666620862,19.831611110664255
177,Río Tepalcatepec,San Juanico,Promover el manejo de recursos hidráulicos integrados,1,Alta,Alta,-102.64116666620862,19.831611110664255
177,Río Tepalcatepec,San Juanico,Identificar o conformar grupos de trabajo como los Comités o Consejos de Cuenca para la gestión ante los eventos de sequía,1,Alta,Alta,-102.64116666620862,19.831611110664255
177,Río Tepalcatepec,San Juanico,Fomentar la colaboración intermunicipal para la conservación de las partes altas de la cuenca,1,Alta,Alta,-102.64116666620862,19.831611110664255
177,Río Tepalcatepec,San Juanico,"Implementar medidas de captación y conservación del agua para disminuir la vulnerabilidad del sector agrícola, tanto para las áreas de temporal como para los distritos de riego",1,Alta,Alta,-102.64116666620862,19.831611110664255
177,Río Tepalcatepec,San Juanico,"Desarrollar programas de acción ante una disminución drástica del agua almacenada en la presa por eventos climáticos severos, de tal forma que se establezcan sistemas de comunicación, planes de recuperación económica, ambiental y social",1,Alta,Alta,-102.64116666620862,19.831611110664255
177,Río Tepalcatepec,San Juanico,Incrementar el número de estaciones climáticas e hidrométricas para incentivar el monitoreo de variables climáticas,1,Alta,Alta,-102.64116666620862,19.831611110664255
177,Río Tepalcatepec,San Juanico,Dar mantenimiento a las estaciones climáticas e hidrométricas para mejorar la calidad de los datos disponibles,1,Alta,Alta,-102.64116666620862,19.831611110664255
135,Lago de Cuitzeo,Malpaís,No aplica,0,Baja,Baja,-100.87866666613371,19.83547222216538
135,Lago de Cuitzeo,Malpaís,No aplica,0,Baja,Baja,-100.87866666613371,19.83547222216538
135,Lago de Cuitzeo,Malpaís,Crear incentivos para que los gobiernos estatales y locales y el sector privado inviertan en mantenimiento y mejoren la eficiencia y el rendimiento de la infraestructura de distribución y uso del agua,1,Baja,Baja,-100.87866666613371,19.83547222216538
135,Lago de Cuitzeo,Malpaís,Realizar mantenimiento operativo y estructural de las presas de manera periódica,1,Baja,Baja,-100.87866666613371,19.83547222216538
135,Lago de Cuitzeo,Malpaís,Incrementar la superficie de áreas de vegetación en la cuenca de aporte registradas en el programa de Pago por Servicios Ambientales,1,Baja,Baja,-100.87866666613371,19.83547222216538
135,Lago de Cuitzeo,Malpaís,No aplica,0,Baja,Baja,-100.87866666613371,19.83547222216538
135,Lago de Cuitzeo,Malpaís,Promover la conservación de la vegetación natural cuenca arriba y cuenca abajo del embalse,1,Baja,Baja,-100.87866666613371,19.83547222216538
135,Lago de Cuitzeo,Malpaís,Promover la conservación natural identificando zonas de conservación que puedan ser Áreas Naturales Protegida,1,Baja,Baja,-100.87866666613371,19.83547222216538
135,Lago de Cuitzeo,Malpaís,Promover el manejo de recursos hidráulicos integrados,1,Baja,Baja,-100.87866666613371,19.83547222216538
135,Lago de Cuitzeo,Malpaís,Identificar o conformar grupos de trabajo como los Comités o Consejos de Cuenca para la gestión ante los eventos de sequía,1,Baja,Baja,-100.87866666613371,19.83547222216538
135,Lago de Cuitzeo,Malpaís,Fomentar la colaboración intermunicipal para la conservación de las partes altas de la cuenca,1,Baja,Baja,-100.87866666613371,19.83547222216538
135,Lago de Cuitzeo,Malpaís,"Implementar medidas de captación y conservación del agua para disminuir la vulnerabilidad del sector agrícola, tanto para las áreas de temporal como para los distritos de riego",1,Baja,Baja,-100.87866666613371,19.83547222216538
135,Lago de Cuitzeo,Malpaís,"Desarrollar programas de acción ante una disminución drástica del agua almacenada en la presa por eventos climáticos severos, de tal forma que se establezcan sistemas de comunicación, planes de recuperación económica, ambiental y social",1,Baja,Baja,-100.87866666613371,19.83547222216538
135,Lago de Cuitzeo,Malpaís,No aplica,0,Baja,Baja,-100.87866666613371,19.83547222216538
135,Lago de Cuitzeo,Malpaís,No aplica,0,Baja,Baja,-100.87866666613371,19.83547222216538
190,Presa Requena,Taxhimay,No aplica,0,Alta,Muy Alta,-99.38511111108886,19.835933333356706
190,Presa Requena,Taxhimay,No aplica,0,Alta,Muy Alta,-99.38511111108886,19.835933333356706
190,Presa Requena,Taxhimay,No aplica,0,Alta,Muy Alta,-99.38511111108886,19.835933333356706
