system:index,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,n_year,.geo
000000000000000003b5,3.176793913264552,0.09157828549898323,8.559742091614525E-4,0.05716704290017834,0.9078406316944057,0.0,28.7890579519503,0.0,0.970793639218148,0.0,0.0,0.0,0.0,0.0,1.2278961934554675,0.5971818113632276,0.0,0.0,0.6733384341015138,0.7123218467548511,0.0,0.0,0.0,9.682892232698956,32.03679866680665,89.0847719681007,18006,18,006,Ixtl�n del R�o,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b6,2.782578553485593,0.14553951602504225,0.04635845920829244,0.0707918894675298,2.307290314520308,0.0,23.488350437299268,0.0,0.11687899823686333,0.0,0.0,0.0,0.05090579159634561,0.0,0.9456383052861351,0.5038454001540035,0.0022369202775267597,0.0,0.16578334917769377,0.8654098538319013,0.0,0.0,0.0,9.79988264426109,54.513647158905044,107.41285278105276,18007,18,007,Jala,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b7,2.9159156696691886,0.0,0.0,0.5761372407625036,8.656604915015512,0.0,22.722486634680635,0.0,0.29502433925414767,0.0,0.0,0.0,0.0,0.0,0.5038417034188026,0.22576945312760943,1.04478604695799,0.0,0.0,0.31424290369893776,0.0,0.0,0.0,4.116497476459567,82.92484686246007,118.3629126666871,18008,18,008,Xalisco,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b8,3.014515688998045,0.2809380467876602,0.33029652113748825,1.2351960552299046,7.397765310206714,1.1102896615726765,24.124824374387373,0.0,0.214768223449062,0.024207756156137347,0.0,0.22919518838839498,0.0,0.024149133922077796,1.2301896424410002,0.42106077998065594,0.5068278471149017,0.0,0.8922357149014166,0.5706322201979137,0.13803354466026216,0.0,0.0,5.00687199261531,61.78800416759212,146.1004288268015,18009,18,009,Del Nayar,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b9,2.5815369056078463,0.24959516868799128,0.371280471703985,1.2399837114595844,4.841435517353896,0.7143543864706234,22.16720029345665,0.0,0.17318660405597028,0.0,0.0,0.07934408161706291,0.0,0.016964410260405998,1.130824826528647,0.2939985092811079,0.38915229616859853,0.0,0.3435232832097085,0.2300398304612297,0.3354098693794391,0.0,0.0,2.1260395268129897,69.15286098725547,127.66958090893492,18010,18,010,Rosamorada,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ba,2.563307594494834,0.4769858804674898,0.026049101987570492,0.06280850936208912,2.5603553189794925,0.0,25.81607847401127,0.0,0.3728849663359673,0.0,0.0,0.0,0.03663279374111771,0.0,0.6934043036436713,0.28432348103386723,1.0741942065639851,0.0,0.018580417088285908,0.5281706399383503,0.0,0.0,0.0,8.380732994845028,72.01752906225337,139.33638537361557,18014,18,014,Santa Mar�a del Oro,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bb,2.7987549309881112,0.23827692134097286,0.3469884014244285,0.7775933700034209,6.392766811082886,1.0318049667437597,26.8561490347638,0.0,0.2224359201872912,7.636236922923285E-5,4.809517920524631E-5,0.6390021933036069,0.09022905984750013,0.051937237822511396,1.3607381737709112,0.13029022554901645,0.388737837988364,0.0,0.5985622717643375,0.04740164300042266,0.491621404764482,0.0,0.0,2.1005749277552894,73.0424190545471,128.13625176734215,18015,18,015,Santiago Ixcuintla,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bc,2.057929281596328,0.0,0.9398351880590641,1.5586774071847345,2.8236218749589215,2.6787295122587986,21.374068625330388,0.0,0.46035020350643613,0.22274965681303277,0.06684873953145551,0.41350689791550027,0.0,0.0014691097988723712,0.7924279019723777,0.2340883264576132,1.069264626037469,0.0,1.4623626444735411,1.0701420999906046,0.06831004743098905,0.0,0.0,1.4013019736588013,66.3560100939178,65.43338661646469,18016,18,016,Tecuala,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bd,3.2654606181534267,0.0,0.026108992591596308,0.7659381537915579,8.275650963166342,0.12345161034500408,24.85146106764962,0.0,0.921785810834455,0.0,0.0,0.0,0.0,0.0,0.8746772115531098,0.035018599580015186,0.8427754580081095,0.0,0.005990113456581914,0.2703898308330384,0.0,0.0,0.0,3.6661595833922873,74.42021493839597,160.21203222829917,18017,18,017,Tepic,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003be,2.6659922405864513,0.5125312231374638,0.37214978064809523,0.9091178778665406,3.6354793339967726,0.22171728185244968,21.397466919337,0.0,0.07386449473244804,0.0,0.0,0.6404220860345023,0.0,0.0,1.5530042234748338,0.0,0.20283095725945063,0.0,0.13443273632121938,0.0014430152266660507,0.4330312416755727,0.0,0.0,2.215044997579285,77.68158273782049,120.03345957926341,18018,18,018,Tuxpan,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bf,3.6630765745843012,0.6491691689237046,0.029003844395891827,0.2526239276903822,2.2713048824664197,0.048500950762150496,22.982839035825076,0.0,0.24804712284635144,0.0,0.0,0.0,0.0,0.0,1.3049353251031002,0.23348690641863906,0.9832806837280417,0.0,0.49187033451005996,0.6500095175665274,0.010585054583030653,0.0,0.4070729725381247,9.6293185564516,42.67936032516884,110.9758402385238,18019,18,019,La Yesca,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c0,3.4831246012768493,0.41597629737434194,0.18186576615688305,0.17791460533834777,4.9881090443359986,0.0,21.499095372810835,0.0,0.621829676733066,0.0,0.0,0.0,0.0,0.0,0.8255926667714679,0.2240207115277069,0.0,0.0,0.759440574764943,0.045777364723882476,0.5939406581294073,0.0,0.0,5.544740635148981,74.07763455951381,65.3764935471779,18020,18,020,Bah�a de Banderas,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c1,1.4739920495981813,0.0,0.7368628949076595,2.4339979331793082,4.1268949229165,4.3285753714050506,20.685509954066454,0.0,0.2762498920040915,8.854256511408058E-4,0.15576938076245284,0.4221688301325293,0.0,0.09084086836656532,0.6700262706419948,0.23339180188292694,0.9238350335730746,0.0,0.787969355473186,0.2874887208278007,0.39099571858553184,0.0,0.0,2.050855139410006,69.22586847982988,77.09653847130005,18001,18,001,Acaponeta,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c2,2.8900305859433346,0.07366849850511244,0.19049233243431873,0.09440114575623135,1.3259521409925779,0.0,25.660422079952436,0.0,0.6610382239627391,0.0,0.0,0.0,0.0,0.0,0.6216139820813535,0.3247844225924436,0.0,0.0,0.17063542279363453,0.5026175804392107,0.0,0.0,0.0,7.262036565404162,54.850981866139136,81.28145883007191,18002,18,002,Ahuacatl�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c3,2.465685374849338,0.2465010127883375,0.03513686095157302,0.3841121164550808,5.343958314600938,0.0,26.454840294637346,0.0,0.19633494398245097,0.0,0.0,0.0,0.0,0.0,0.7636174858562778,0.41788373211306334,0.1307138813528043,0.0,0.14067404564360786,0.34372304499704975,0.08760718515671395,0.0,0.0,5.45430369588234,86.1496291743795,91.85499859678534,18004,18,004,Compostela,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c4,5.705562819106486,0.3839560231285466,0.1657229358871799,9.434234512046443,0.4608019411916605,2.676093979991578,28.86775293077883,0.04773170861277561,0.0,6.954646471110116,8.548237607175533,0.0,0.006040185297032111,3.325115903579003,3.652420464088196,13.371980493028147,11.92616511676435,2.79709416376781,17.2585383539265,3.049448844457271,9.119981998384553,61.628073047647284,42.354639865919445,3.4633376688963553,246.01079618775063,41.8533903683413,19038,19,038,Montemorelos,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c5,5.546896524837235,0.14912642757449532,0.006097028951729295,12.604654174216734,5.178032519613398,3.82187833427328,23.43113257920145,0.0,1.2589768196277564,9.046088620695043,13.008193808248967,0.0,0.08322027960358118,2.9459635177544796,2.7455156967877676,13.009421668995097,9.684191754433964,0.4158415193754664,0.9637572807548321,3.1142616401488312,3.585789009189146,55.6930895479028,47.196082312378564,8.920975129812366,243.17519582225165,31.798766935961797,19025,19,025,General Zuazua,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c6,6.193340700389573,1.5663908325939397,0.3747129011675988,12.756370097755955,2.2663607207700087,5.278844836243216,22.40388624377476,0.02977508257971636,1.0565475810973395,8.524681472569442,5.806985972168674,0.0,0.7985514542781917,4.668614031639247,0.23011992643909782,5.587406214394566,8.941844433406303,1.917824287179115,0.0,2.3731893756254596,0.8224248802606193,33.37292509889033,34.80108074378759,8.321369980422716,161.09321157518562,4.050477679226784,19045,19,045,Salinas Victoria,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c7,6.286566831134882,0.022594913268862923,0.2736651663583288,11.727557384657183,2.659229193728933,5.138455583429148,22.22419652832176,0.05925048080400262,0.5434437082785539,8.981728211528784,9.51493247385222,0.0,1.3688511764639832,3.717163095080396,3.2988764145724048,12.275662013182128,10.864281816995952,3.6096286362544387,0.20868401523888286,2.9743521671635658,3.125342462954721,50.96353638758232,54.68265050210081,9.28639505093831,248.06148516112023,29.04220509329846,19028,19,028,Higueras,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c8,5.5100438362760515,2.980431276053308,1.9595603899581162,14.689348954972427,2.800864536860008,3.8511919360092497,17.02863095752277,0.10000333279047324,1.4577843243616964,5.808666040826399,8.639587905449357,0.011076410370970903,0.6154879381210201,2.531611296587546,0.649423041508829,4.462338973101773,5.397178295292993,1.0085000542283296,0.0,1.2642929154302724,2.639872788946447,25.292283936215956,28.920478176104698,6.258498193012088,127.17747223648156,1.0396121050352634,19051,19,051,Villaldama,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c9,4.898311697576502,0.8281284050593052,0.0,12.354937624213274,1.0572152674234143,3.5834744336074533,23.385904006300056,0.0,0.17686686727807718,3.090406733218598,5.780256779414517,0.0,0.0020107635553332343,4.497806335965865,2.022682722315984,5.482906575386687,7.2695167329126384,3.368051055242906,3.824906705964159,9.454422773321017,3.1509932372381413,65.07207529002052,21.31653059983023,8.067023593869402,171.46118699237343,28.420871046826168,19015,19,015,Doctor Coss,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ca,4.766007493832169,0.0,0.13136533192660438,13.607592618678789,3.055666446052035,3.6307195344229815,22.488131432632127,0.6630006929185823,0.6139852802064345,5.468241470197656,11.593563657733917,0.0,0.265296482139924,3.850131781688929,4.625080005260903,13.562883529308392,9.426740272573685,2.284802538250516,0.7748057109211515,2.8057267523386398,4.2491422159743495,60.80634996275435,41.212406213076925,6.575659398113171,231.0046984537176,60.420864874264986,19016,19,016,Doctor Gonz�lez,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cb,4.813549094707556,0.5651506587829899,0.43108520493451435,10.446342449743524,2.500642461276867,6.277641064027491,24.601916913614325,0.10913931338968225,1.150335943315921,2.7926974149400574,4.61112187997264,0.0,1.423936989132803,1.5744965782531348,1.326060209139786,6.204444211449943,4.3417368113811925,0.010893239407336294,0.01628202712650494,3.3083254233474007,1.528960297645867,19.154669106315254,23.82803005941899,7.257849157807163,137.09258242065624,9.671359981982103,19018,19,018,Garc�a,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cc,5.6036896309706306,0.002947523456498016,0.088683782338891,12.54840574747721,2.1886127131579762,3.3099473978586027,29.14430853615958,0.025828192546902454,0.4257411791525641,6.824041454500123,17.274253289831496,0.0,0.0,3.2234945441937555,3.679338856144133,13.38607619855345,8.092955879826487,0.5636571973069475,7.75846008051083,3.220116300766335,7.29807815187362,66.28303819302904,46.75540386480867,4.827437634259842,287.30410323078746,73.86766386127806,19009,19,009,Cadereyta Jim�nez,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cd,5.449100583934328,0.829616113169063,0.38395995550961065,15.200928012706871,2.665665304075827,4.971233000675191,27.040893732984117,0.023163694043147283,1.8200217273094181,4.473248792249104,8.749999275638093,0.0,0.047016920642273384,3.5403839687331704,1.4233197503640116,12.333639502008008,5.368401953650621,3.1105001964809986,2.863100209729059,3.2816358638503313,2.8936146371616895,50.796306904794605,18.495442870595213,5.139750046000704,154.77487541144396,15.547553432575388,19002,19,002,Agualeguas,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ce,3.429812609225208,0.6925635498206691,0.08776203803747262,12.422460997450047,2.8091668096014364,4.288400509811138,23.96647685894578,0.06136690823473591,0.5978813564628013,2.3340030603420017,6.8645092134281525,0.0,0.05502545870928066,5.178262549503389,1.6871656461232307,6.435264484830542,5.013111225729728,3.82805906044102,1.463879439825179,7.620253349698864,3.20138933427526,58.07032907556161,18.146552673278602,2.9733295875573784,142.09801347175423,21.754827709056112,19003,19,003,Los Aldamas,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cf,6.331714986515211,0.7384470375131005,0.17573062268934245,11.151543719929675,0.8533250957744648,1.7866402523907394,34.71895822677773,0.0,0.0,9.60586898937038,15.094513796988696,0.0,0.0,4.613039520556771,4.1170671544913935,14.34572067762096,7.668764821784749,0.0,15.500223186097347,3.410434380519634,10.35376649820675,69.15267305991198,62.881814246230014,5.69615924780322,327.5044472902101,51.53290065763177,19004,19,004,Allende,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d0,1.9427621584670673,0.13659224559811609,1.4772035782146404,15.786055928998806,0.3994994216635747,4.722278402114612,12.759647492894723,0.0,1.967495022059572,2.242180547781089,9.511673155302084,1.4794920851550046,0.7234276257864366,4.310945208089672,1.2741100278752469,3.066833946055979,3.2233438155905847,4.224727015587363,0.1299576657769736,4.89469576158248,0.5278581279518508,35.238014233952136,18.92050944144799,4.869656967127455,105.57603482491062,0.24463318705536174,19005,19,005,An�huac,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d1,1.8583684112632592,0.23249127068392572,0.0,9.93033988841409,4.039176891998389,3.9599604627226133,20.33392505584817,0.0,0.6106122998645445,5.182227104923724,6.773133771380047,0.0,0.381185416440641,2.2679672057547955,1.861306977222885,9.53739126823719,7.671362077700654,0.0,0.30134494361300707,1.9813764523340975,2.309560635011884,32.74108992007415,28.571175985150926,6.946821024719724,178.27386636164138,13.191791443793873,19021,19,021,General Escobedo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d2,5.8699107966984,0.47078174574622855,0.055752324666166315,8.657065946667366,1.7866237267659595,4.434787388979851,29.512791760706865,0.017730309366442574,0.03079854510164993,4.964344553192567,6.424426913316712,0.0,0.211386005208357,3.8474971631070827,2.8529924526961135,14.831889001271117,6.220252705802131,6.066119320749877,14.643811708315878,2.8259988346082703,5.807063974159643,53.74267304795203,38.56374164632656,3.1855925316415603,237.1424837287691,37.770142693310184,19022,19,022,General Ter�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d3,5.852075463132263,0.1769613620456588,0.0,13.821152898959696,3.4141982377357767,4.221004353176114,26.808045556228336,0.0,1.1597347829269318,2.4372990524192915,7.879085949781519,0.0,0.0,4.2407934816647295,2.1270455135878685,6.663891260632587,7.4292734796792494,3.4891808753038913,2.199493044000603,3.983038155517084,2.644362620918269,50.983405430401476,12.249717353908954,5.807076466089301,137.25767609794127,14.165266629272049,19023,19,023,General Trevi�o,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d4,5.585096020181224,0.3088250826552229,0.0,12.55432491707352,5.51481313047544,4.280668414613736,24.308807508750537,0.0,1.4261607152860871,10.621784124734265,12.462798908821444,0.0,0.0,4.590826890940937,1.2267794304264399,7.232002455858315,13.330561430949084,0.31941819584594583,0.0,2.943209793635002,1.149206071772014,52.3196074666467,46.31991001644975,9.569398516886114,233.02382639219175,22.251295710509677,19012,19,012,Ci�nega de Flores,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d5,5.880951614986165,0.6358794530838824,0.068930488154082,11.176673737619812,1.3484072274884877,5.930268989166093,23.98386256770731,0.016020583043004324,0.14974712302473311,3.5633989075458032,5.282332617782436,0.0,0.008527891258801044,3.5444074052414853,2.7600110652109113,8.227646161643541,6.008509989689021,3.0978811183164625,10.10828947965929,5.620195138190573,3.3097984255074584,49.92315545089115,34.3274420910296,9.748016319013585,217.29834688634494,28.997353099896568,19013,19,013,China,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d6,4.664403293704796,1.023699429000961,0.3064223908812587,3.9861955157909077,0.17385967095176041,6.108612101142201,17.545669884283885,0.0,0.0038666738029107207,1.5818655251229012,2.71690069425031,0.0,0.07449783025413825,1.18580144055086,1.4485150517212326,2.665095842648809,1.3183037544342107,0.25096342524626297,3.424246288787217,2.2447337645123584,1.9907138168593117,14.54421343974506,4.338538205036493,5.309808878139935,122.51644560718637,23.016876144201156,19014,19,014,Doctor Arroyo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d7,3.783332153659632,0.2771515402663711,0.17699634024095742,5.742268884351685,0.44878840312518736,5.584530353147338,22.493644132624254,0.24023503201378607,0.10706920907026882,1.7825235769827497,2.7138598524482163,0.0,0.09160463033379901,3.958172135164145,2.033640992226868,5.3179105955828625,7.490455292579137,0.027590033820602478,4.213640027558525,1.6782698631734403,5.35928813626681,18.961428503309683,17.841978178456056,3.511979593813054,133.79252290288454,11.978229805911896,19017,19,017,Galeana,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d8,6.0738199009614835,0.05643969844369327,0.0,11.581297615275664,3.64267001544728,4.776010441780092,22.83874824720271,0.0,0.0,5.3812322585722985,4.6428834926380835,0.0,2.7928101045945115,3.4322715523663687,1.4458951664066648,3.784671762690825,12.07873790516573,0.0,0.0,1.810853689672316,0.9898419787491988,27.81377582662246,32.69254815045525,7.987170392265698,150.15114371355844,6.685687885284424,19001,19,001,Abasolo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d9,7.007004626966795,1.751390089105217,0.12378258601163507,4.769296328387926,2.592388115082744,2.62840114020068,14.632294156236611,0.0,0.0,2.042003534512594,4.976213075910732,0.0,0.0,0.2882579525402463,1.2128987811893681,4.859755938023861,2.50967836425343,0.0,4.038172008410509,4.114224477352507,5.0093280636717035,18.722176636127777,9.065698546300148,9.294893279254046,222.08815970692453,53.8759758011,19024,19,024,General Zaragoza,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003da,3.6201703675958155,1.5669695039503628,2.023304395574724,9.759812060312425,0.9455459751635922,4.881291973501378,18.01277564444594,0.18173846887368614,0.827963926905714,3.1706015778652543,3.364542172968856,0.10484510269933918,1.7100352729619837,1.7278317066530877,0.8196407676605583,2.8364865238855614,3.7577018915938343,0.8284950208845568,0.0891009315706347,3.1464788437160567,0.797678685698027,16.77376940573579,24.48183624465869,7.254352539214665,86.56171980537671,3.613620905733671,19037,19,037,Mina,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003db,5.388129613332696,0.031466769113643676,0.8888678914143539,11.205443291246368,2.3813909945819605,2.5287766848400914,19.623161425729766,0.0,0.2590276856103674,3.5446334359293297,12.249582428593314,0.0,0.0,2.5129607440570494,2.2583438886947085,12.52694574326458,8.325026037240658,0.15251847697141444,0.6705627526728227,3.293690336433869,5.2154458128822565,43.75263100142096,39.21437624851488,7.8863764698637535,261.47217162536015,26.091889265982555,19039,19,039,Monterrey,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003dc,3.7140914806918968,0.7830505528168223,0.0075761981728114354,16.242557019914393,2.9146935902804207,5.070740015310814,25.88453805267206,0.19502665063130667,2.3804318251372036,2.5376322294646463,8.366083030299468,0.23100329724485297,0.05021210157089726,2.160242432212786,0.8373439576810698,6.929087839034126,4.238725402491685,2.450876440158731,2.0044860591518576,4.8653148832646735,4.093753305742194,45.90476519658623,13.951882211191164,6.439938341712073,114.92902343896174,16.93557249291121,19040,19,040,Par�s,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003dd,4.193833418683142,0.0,1.0924289062412038,13.493412008726951,2.6044346476539024,2.849419239720234,24.321010318680425,0.006721221863030982,0.36945270341952074,5.917364320337832,14.3636242361059,0.0,0.0,3.358225155377961,3.99180661925548,14.7953496254594,10.422521311293297,0.0,1.0338805887245572,2.972867552888011,4.899815162290017,60.075801157070124,41.60093635217583,5.950185595678324,226.60876574472638,86.80927161403977,19041,19,041,Pesquer�a,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003de,5.1284802299687415,0.39178968090782584,0.06837271480314737,10.976394663228518,2.2487762106686953,3.1036961180882847,24.77566086663349,0.0587561548951008,0.2038588502056984,3.5537733116916916,10.957164450610517,0.0,0.0,3.599824414842288,1.9094045922594853,12.41090816716546,5.522190523446771,2.351528143595219,7.727688610631451,4.13182327227143,5.601342216947732,61.36098476000994,39.03390464932698,2.729140810798604,237.38351409795862,47.68234934011837,19042,19,042,Los Ramones,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003df,5.466391647816742,2.0104010341007967,1.6137811479262567,15.467460941555473,1.2611931999365456,5.187914525846719,20.298999772194335,0.0,2.1380110110719133,4.711734121164756,7.981168545672219,0.08891229676959339,0.839065260750591,2.592641687551331,0.5426038599735197,5.153837104140562,4.401368079205901,1.8776801408880963,0.0,2.4502831691194653,3.9579108064448034,31.934568702241627,35.08057708983556,6.467045305469617,134.70612368165646,1.7232204537697235,19044,19,044,Sabinas Hidalgo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e0,4.040684442771108,0.0,1.7521165274016002,11.289933076787555,2.5642358635817595,3.198438143124381,21.38948363709363,0.0,0.7343808443922746,3.027632131334225,12.374972750617024,0.0,0.0,2.104172755499284,2.2321325471438995,10.900640837726488,7.418700920908074,0.0,3.7329148238021097,2.8239254127450946,4.364504736256937,48.37706347515708,34.97622784728796,7.16227168593282,223.2488969207459,23.553632907555883,19046,19,046,San Nicol�s de los Garza,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e1,5.053930490420458,0.06138861060710857,0.7464942286068549,10.80793767726322,2.481858582604627,4.761525687635727,22.262242596211966,0.0,0.5537653538126487,2.340304013358538,9.252342021408468,0.0,0.2697759636252656,2.612416053798685,1.6443136544157486,11.140487186232395,7.13992990481271,0.05431785060623406,0.44529162273077344,4.649562119528557,5.166281607674547,35.45047668617872,32.88817626901407,9.334390613584988,245.32937236315303,31.53569748404483,19048,19,048,Santa Catarina,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e2,5.437603970284637,1.5554225298322444,0.7682980961409913,5.029490472832816,0.7755175164254882,5.382377591221461,18.629936369336217,9.922960106879797E-4,2.0573570426348883E-4,2.2175213906248152,4.858079325359233,0.0,0.05412330229260931,0.4838687322704176,2.7849085992691482,2.6230772242535543,3.0772098938406973,0.2718601546095376,3.0701175646510035,1.7571401805277445,3.4845117160189636,23.101982867448903,8.627320671279383,9.965705659894494,207.4447184169234,51.04042523687752,19007,19,007,Aramberri,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e3,5.269471820670583,0.009377506588255572,0.5464525221489712,12.650295037261193,3.8577133877292065,4.386083312330215,25.961509548996663,0.14191815580835654,0.3724455412381818,5.677941175309173,8.72985190684029,0.0,0.06518495133111006,4.550485410924577,4.1028914396216605,14.151554110591158,6.338862463714317,4.272071749013821,2.0892109779548216,3.0108761235210366,3.0382251231991946,52.809560969976104,27.73728244557998,7.849976423862957,198.18379447127973,18.584232884437345,19011,19,011,Cerralvo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e4,6.710233081105752,0.0,0.03247141015515542,11.587685306391396,2.007554737282983,3.139037086564528,28.002662409352364,0.0,0.19839663141303593,6.187295843497022,14.042185070226518,0.0,0.0,3.141762639930908,2.093122537756254,17.25113450265523,6.663053947067147,0.0,3.4447942167062577,3.5231143304923753,9.531849523119178,53.245604382726604,54.38429972842933,8.135436123323553,365.7149356254166,51.423323786427794,19049,19,049,Santiago,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e5,5.029992501346712,0.363606849068298,0.10617785383924092,13.46641518254862,1.0144219063716706,5.477224865445384,26.05644299743759,0.0,0.12898236094660534,2.8743773623020075,5.349033453300281,0.0,0.7989572130218433,3.437052994904613,3.07783167256644,6.904045999817807,5.4804239122460725,2.5711169611476516,7.3446224002369425,10.75738418577595,2.3580637469945196,68.6002161021641,23.61326904762874,10.176070970162558,214.86265407940556,41.21678717092094,19020,19,020,General Bravo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e6,2.307093607318914,1.0540518722024328,0.0,9.244912663303273,2.840111711691808,4.543310149602991,27.458425563132423,0.031422424561929334,0.013108744094185828,1.8540813131592546,6.377873403711554,0.0,0.0,4.664442536250528,1.667852570190961,7.529205685182689,5.5298685852787575,3.1602019013854945,1.8535474928244495,7.780933176956609,3.6361053705212973,55.05008762176366,28.496705295953912,3.0154913032035253,170.23063385643323,17.50601375296281,19027,19,027,Los Herreras,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e7,3.9893987416851995,0.0179105611408458,1.1941480252764909,8.337067342764083,1.8160132915242906,2.4649786458295933,15.178114006762902,0.0,0.042812649771894085,0.5955380766015302,11.798824300891473,0.0,0.0,1.9532104586669161,1.6072879404808262,9.717510876271746,6.561762645886778,0.0,0.5340602379465249,3.0629920836584206,3.432384834881301,32.320778149200294,30.498434773539604,7.610324669787187,221.70524451016638,21.5509700745621,19019,19,019,San Pedro Garza Garc�a,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e8,3.0519021429547766,0.659558845804445,2.607420031813583,13.991298622126703,0.2383246351659974,4.081031480271357,11.241895873433624,0.12855095333419062,1.6960744350080916,2.640604279278485,7.445768905981251,0.949886874820678,0.7462744451954985,2.2344956663440554,1.0044616338674721,2.621445675676594,2.863419534806258,2.598021826512582,0.5226562888182911,4.222558758809336,2.1771545299247657,23.238702625220906,25.280021953413275,3.7647380529948884,93.92520944757133,0.6649181027127896,19032,19,032,Lampazos de Naranjo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e9,7.466359416811731,2.279346147844938,0.06794242761560226,6.8569491201895305,0.2615407557646427,3.504283769544972,25.78380384641149,0.28166562139969675,0.12706994433413668,5.620206181914311,5.873596026515118,0.0,1.0513881076928284,0.749744805910183,4.715700734411768,10.242430171881617,11.419975696279012,10.358556637317658,7.856488673723845,2.5638726988867844,6.170109445389023,53.37307887677581,34.71360586975676,5.4444784153429335,258.5289123314272,55.79910520675812,19033,19,033,Linares,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ea,4.8602675840684,0.0,1.5999985980158955,11.621181365326017,3.0020866998720632,3.277029493597849,20.21511691781574,0.17621700185164962,0.26765836394913295,7.642209273159974,13.5350093702467,0.0,0.0,3.957976143370988,4.186570963289405,15.056093397049755,10.868799423451359,1.2845901752928834,0.3308095037813861,3.2007698130212616,4.238159173197667,59.52523015972797,45.450490014928896,7.811423014997537,251.75547954589317,55.05518181125734,19034,19,034,Mar�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
